"Technical Name","SR_INSTANCE_CODE","PLAN_NAME","MEASURE_NAME","PRD_LVL_NAME","PRD_LVL_MEMBER_NAME","ORG_LVL_NAME","ORG_LVL_MEMBER_NAME","CUS_LVL_NAME","CUS_LVL_MEMBER_NAME ","CUS_SITE_LVL_MEMBER_NAME","DCS_LVL_NAME","DCS_LVL_MEMBER_NAME","TIM_LVL_NAME","TIM_LVL_MEMBER_VALUE","VALUE_NUMBER","ORDER_TYPE_FLAG","DELETED_FLAG ","SOR_LVL_NAME","SOR_LVL_MEMBER_NAME"
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/05/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/05/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/06/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/06/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/06/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/06/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/06/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/07/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/07/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/07/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/07/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/08/03","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/08/10","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/08/17","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/08/24","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/08/31","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/03","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/10","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/17","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/24","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/31","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6647434","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/01/01","925.9562222273047","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/01/08","975.4609385923206","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/01/15","1023.1944809664465","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/01/22","1069.1898994054852","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/01/29","1113.5055897261282","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/02/05","1156.224441963451","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/02/12","1197.4526316475506","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/02/19","1237.3180715252292","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/02/26","1275.9685463041121","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/03/04","1313.5695576188284","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/03/11","1350.3019106445006","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/03/18","1386.3590775501534","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/03/25","1421.944376238828","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/04/01","1457.2680055147243","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/04/08","1492.5439799113087","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/04/15","1527.9870088774965","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/04/22","1563.809365830405","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/04/29","1600.2177927309328","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/05/06","1637.4104853204274","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/05/13","1675.5742029804783","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/05/20","1714.8815453605887","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/05/27","1755.488435486625","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/06/03","1797.5318460519904","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/06/10","1841.1278020473214","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/06/17","1886.369688854857","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/06/24","1933.3268904792812","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/07/01","1982.0437777726952","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/07/08","2032.5390614076794","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/07/15","2084.8055190335535","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/07/22","2138.810100594515","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/07/29","2194.494410273872","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/08/05","2251.775558036549","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/08/12","2310.547368352449","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/08/19","2370.6819284747708","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/08/26","2432.0314536958876","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/09/02","2494.4304423811714","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/09/09","2557.698089355499","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/09/16","2621.6409224498466","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/09/23","2686.055623761172","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/09/30","2750.7319944852757","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/10/07","2815.4560200886913","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/10/14","2880.0129911225035","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/10/21","2944.190634169595","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/10/28","3007.782207269067","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/04","3070.589514679573","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/11","3132.4257970195217","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/18","3193.118454639411","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/25","3252.511564513375","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/02","3310.46815394801","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/09","3366.8721979526786","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/16","3421.630311145143","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/23","3474.6731095207188","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/30","3525.956222227305","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/06","3575.460938592321","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/13","3623.1944809664465","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/20","3669.1898994054854","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/27","3713.505589726128","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/03","3756.2244419634508","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/10","3797.4526316475503","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/17","3837.3180715252292","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/24","3875.9685463041124","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/03","3913.5695576188286","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/10","3950.301910644501","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/17","3986.3590775501534","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/24","4021.9443762388278","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/31","4057.2680055147243","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/07","4092.5439799113087","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/14","4127.987008877497","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS6648332","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/21","4163.809365830405","","","",""
