"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2025-09-29","AS09746","Accelworks Pvt Ltd","9255.128982465623","42","1","2","8525.128982465623","0","30913.037202333748","15600","7052.349745063126","28710.25796493125","13882.693473698435","14240","0","13882.693473698435","VeryLow, fix with: 1.5","","","Combined01","100","8","1.5309589969421695","15","97","2025-09-29","92","9255.128982465623"
"2025-10-06","AS09746","Accelworks Pvt Ltd","9350.368723175816","25","1","3","9709.368723175816","0","28710.25796493125","15600","11331.848204596201","30691.73744635164","14025.553084763724","17980","0","14025.553084763724","VeryLow, fix with: 1.5","","","Combined01","100","8","1.5309589969421695","15","97","2025-10-06","93","9350.368723175816"
"2025-10-13","AS09746","Accelworks Pvt Ltd","9445.807238597064","10","3","2","10994.807238597064","0","30691.73744635164","15600","0.0","21245.930207754573","14168.710857895596","14529","0","14168.710857895596","Low, fix with: 1.25","","","Combined01","100","8","1.5309589969421695","15","97","2025-10-13","94","9445.807238597064"
"2025-10-20","AS09746","Accelworks Pvt Ltd","9541.511045446101","11","2","3","9410.511045446101","0","21245.930207754573","15600","9620.0","21324.41916230847","14312.26656816915","14674","0","14312.26656816915","Low, fix with: 1.25","","","Combined01","100","8","1.5309589969421695","15","97","2025-10-20","95","9541.511045446101"
"2025-10-27","AS09746","Accelworks Pvt Ltd","9637.542791893247","3","4","5","10798.542791893247","0","21324.41916230847","15600","1504.0","13190.876370415222","14456.314187839871","11114","0","14456.314187839871","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-10-27","96","9637.542791893247"
"2025-11-03","AS09746","Accelworks Pvt Ltd","9733.960344011035","6","4","4","10702.960344011035","0","13190.876370415222","15600","12845.064145601327","16301.980172005513","14600.940516016552","7483","0","14600.940516016552","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-11-03","97","9733.960344011035"
"2025-11-10","AS09746","Accelworks Pvt Ltd","9830.815941956556","1","4","1","7915.815941956556","0","16301.980172005513","15600","12880.0","19351.164230048955","14746.223912934835","15113","0","14746.223912934835","Low, fix with: 1.25","","","Combined01","100","8","1.5309589969421695","15","97","2025-11-10","98","9830.815941956556"
"2025-11-17","AS09746","Accelworks Pvt Ltd","9928.155438192343","44","4","3","11616.155438192343","0","19351.164230048955","15600","2747.0","12170.008791856611","14892.233157288516","15261","0","14892.233157288516","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-11-17","99","9928.155438192343"
"2025-11-24","AS09746","Accelworks Pvt Ltd","10026.017628854208","50","2","1","8881.017628854208","0","12170.008791856611","15600","10895.017651424701","13039.008814427105","15039.026443281313","15410","0","15039.026443281313","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-11-24","100","10026.017628854208"
"2025-12-01","AS09746","Accelworks Pvt Ltd","10124.43368801623","15","4","2","8949.43368801623","0","13039.008814427105","15600","8714.641717597238","11629.216844008115","15186.650532024345","15560","0","15186.650532024345","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2025-12-01","101","10124.43368801623"
"2025-12-08","AS09746","Accelworks Pvt Ltd","10223.42671310255","14","5","3","10475.42671310255","0","11629.216844008115","15600","5330.923225645713","6736.713356551276","15335.140069653826","15710","0","15335.140069653826","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2025-12-08","102","10223.42671310255"
"2025-12-15","AS09746","Accelworks Pvt Ltd","10323.011388074921","5","2","5","10441.011388074921","0","6736.713356551276","15600","20329.803725561105","16743.505694037463","15484.517082112383","19827","0","15484.517082112383","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-12-15","103","10323.011388074921"
"2025-12-22","AS09746","Accelworks Pvt Ltd","10423.193769307474","20","1","3","8429.193769307474","0","16743.505694037463","15600","8402.0","14722.31192472999","15634.790653961212","16014","0","15634.790653961212","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-12-22","104","10423.193769307474"
"2025-12-29","AS09746","Accelworks Pvt Ltd","10523.971197271156","39","5","2","9213.971197271156","0","14722.31192472999","15600","9376.644871176746","13574.98559863558","15785.956795906734","8084","0","15785.956795906734","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2025-12-29","105","10523.971197271156"
"2026-01-05","AS09746","Accelworks Pvt Ltd","10625.332335315636","0","0","0","8664.332335315636","0","13574.98559863558","15600","12177.012904337875","15126.666167657817","15937.998502973453","16322","0","15937.998502973453","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2026-01-05","106","10625.332335315636"
"2026-01-12","AS09746","Accelworks Pvt Ltd","10727.257334983213","0","0","0","12306.257334983213","0","15126.666167657817","15600","14262.0","18661.408832674602","16090.88600247482","12357","0","16090.88600247482","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2026-01-12","107","10727.257334983213"
"2026-01-19","AS09746","Accelworks Pvt Ltd","10829.71812544401","0","0","0","9652.71812544401","0","18661.408832674602","15600","15433.0","23264.69070723059","16244.577188166015","12177","0","16244.577188166015","Low, fix with: 1.25","","","Combined01","100","8","1.5309589969421695","15","97","2026-01-19","108","10829.71812544401"
"2026-01-26","AS09746","Accelworks Pvt Ltd","10932.678822831891","0","0","0","11790.678822831891","0","23264.69070723059","15600","4170.0","16502.0118843987","16399.018234247837","12243","0","16399.018234247837","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2026-01-26","109","10932.678822831891"
"2026-02-02","AS09746","Accelworks Pvt Ltd","11036.096253512034","0","0","0","10432.096253512034","0","16502.0118843987","15600","5187.132495869351","10653.048126756017","16554.14438026805","12078","0","16554.14438026805","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-02-02","110","11036.096253512034"
"2026-02-09","AS09746","Accelworks Pvt Ltd","11139.920583649735","0","0","0","9960.920583649735","0","10653.048126756017","15600","14150.832748718585","13663.960291824867","16709.880875474602","12139","0","16709.880875474602","OK, fix with: 1.0","","","Combined01","100","8","1.5309589969421695","15","97","2026-02-09","111","11139.920583649735"
"2026-02-16","AS09746","Accelworks Pvt Ltd","11244.096045899947","0","0","0","9117.096045899947","0","13663.960291824867","15600","9158.183777025053","11578.048022949974","16866.14406884992","12636","0","16866.14406884992","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-02-16","112","11244.096045899947"
"2026-03-02","AS09746","Accelworks Pvt Ltd","0","0","0","0","8375.561752620739","0","11578.048022949974","15600","0.0","11578.048022949974","14649.842628931108","12475","0","14649.842628931108","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-03-02","113","11348.561752620739"
"2026-03-09","AS09746","Accelworks Pvt Ltd","0","0","0","0","10799.252583752226","0","11578.048022949974","15600","0.0","11578.048022949974","16773.37887562834","12490","0","16773.37887562834","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-03-09","114","11453.252583752226"
"2026-03-16","AS09746","Accelworks Pvt Ltd","0","0","0","0","8350.10013641368","0","11578.048022949974","15600","0.0","11578.048022949974","15078.150204620519","12252","0","15078.150204620519","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-03-16","115","11558.10013641368"
"2026-03-23","AS09746","Accelworks Pvt Ltd","0","0","0","0","11873.033722371556","0","11578.048022949974","15600","0.0","11578.048022949974","17037.050583557335","12448","0","17037.050583557335","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-03-23","116","11663.033722371556"
"2026-03-30","AS09746","Accelworks Pvt Ltd","0","0","0","0","13529.981398833124","0","11578.048022949974","15600","0.0","11578.048022949974","20687.972098249687","12843","0","20687.972098249687","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-03-30","117","11767.981398833124"
"2026-04-06","AS09746","Accelworks Pvt Ltd","0","0","0","0","9353.871017534377","0","11578.048022949974","15600","0.0","11578.048022949974","15577.306526301565","12681","0","15577.306526301565","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-04-06","118","11872.871017534377"
"2026-04-13","AS09746","Accelworks Pvt Ltd","0","0","0","0","9650.631276824184","0","11578.048022949974","15600","0.0","11578.048022949974","14769.946915236276","9000","0","14769.946915236276","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-04-13","119","11977.631276824184"
"2026-04-20","AS09746","Accelworks Pvt Ltd","0","0","0","0","10304.192761402936","0","11578.048022949974","15600","0.0","11578.048022949974","14874.289142104404","9268","0","14874.289142104404","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-04-20","120","12082.192761402936"
"2026-04-27","AS09746","Accelworks Pvt Ltd","0","0","0","0","9088.488954553899","0","11578.048022949974","15600","0.0","11578.048022949974","16644.73343183085","9933","0","16644.73343183085","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-04-27","121","12186.488954553899"
"2026-05-04","AS09746","Accelworks Pvt Ltd","0","0","0","0","13813.457208106753","0","11578.048022949974","15600","0.0","11578.048022949974","20195.18581216013","10053","0","20195.18581216013","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-05-04","122","12290.457208106753"
"2026-05-11","AS09746","Accelworks Pvt Ltd","0","0","0","0","14329.039655988965","0","11578.048022949974","15600","0.0","11578.048022949974","19396.55948398345","9742","0","19396.55948398345","High, fix with: 0.75","","","Combined01","100","8","1.5309589969421695","15","97","2026-05-11","123","12394.039655988965"
"2026-05-18","AS09746","Accelworks Pvt Ltd","0","0","0","0","12882.184058043444","0","11578.048022949974","15600","0.0","11578.048022949974","22131.276087065165","9595","0","22131.276087065165","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-05-18","124","12497.184058043444"
"2026-05-25","AS09746","Accelworks Pvt Ltd","0","0","0","0","10937.844561807657","0","11578.048022949974","15600","0.0","11578.048022949974","17983.266842711484","9701","0","17983.266842711484","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-05-25","125","12599.844561807657"
"2026-06-01","AS09746","Accelworks Pvt Ltd","0","0","0","0","12837.982371145792","0","11578.048022949974","15600","0.0","11578.048022949974","22856.973556718687","10113","0","22856.973556718687","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-06-01","126","12701.982371145792"
"2026-06-08","AS09746","Accelworks Pvt Ltd","0","0","0","0","10402.56631198377","0","11578.048022949974","15600","0.0","11578.048022949974","18077.349467975655","9806","0","18077.349467975655","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-06-08","127","12803.56631198377"
"2026-06-15","AS09746","Accelworks Pvt Ltd","0","0","0","0","9336.57328689745","0","11578.048022949974","15600","0.0","11578.048022949974","16466.359930346174","10163","0","16466.359930346174","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-06-15","128","12904.57328689745"
"2026-06-22","AS09746","Accelworks Pvt Ltd","0","0","0","0","13268.988611925079","0","11578.048022949974","15600","0.0","11578.048022949974","17636.982917887617","10209","0","17636.982917887617","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-06-22","129","13004.988611925079"
"2026-06-29","AS09746","Accelworks Pvt Ltd","0","0","0","0","16043.806230692526","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","10161","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-06-29","130","13104.806230692526"
"2026-07-06","AS09746","Accelworks Pvt Ltd","0","0","0","0","14334.028802728844","0","11578.048022949974","15600","0.0","11578.048022949974","22926.043204093265","9925","0","22926.043204093265","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-07-06","131","13204.028802728844"
"2026-07-13","AS09746","Accelworks Pvt Ltd","0","0","0","0","12409.667664684364","0","11578.048022949974","15600","0.0","11578.048022949974","19172.501497026547","9736","0","19172.501497026547","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-07-13","132","13302.667664684364"
"2026-07-20","AS09746","Accelworks Pvt Ltd","0","0","0","0","16956.742665016787","0","11578.048022949974","15600","0.0","11578.048022949974","22363.11399752518","9755","0","22363.11399752518","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-07-20","133","13400.742665016787"
"2026-07-27","AS09746","Accelworks Pvt Ltd","0","0","0","0","13046.28187455599","0","11578.048022949974","15600","0.0","11578.048022949974","17014.922811833985","9504","0","17014.922811833985","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-07-27","134","13498.28187455599"
"2026-08-03","AS09746","Accelworks Pvt Ltd","0","0","0","0","12882.321177168109","0","11578.048022949974","15600","0.0","11578.048022949974","17058.481765752163","9896","0","17058.481765752163","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-08-03","135","13595.321177168109"
"2026-08-10","AS09746","Accelworks Pvt Ltd","0","0","0","0","16379.903746487966","0","11578.048022949974","15600","0.0","11578.048022949974","20575.35561973195","10052","0","20575.35561973195","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-08-10","136","13691.903746487966"
"2026-08-17","AS09746","Accelworks Pvt Ltd","0","0","0","0","11551.079416350265","0","11578.048022949974","15600","0.0","11578.048022949974","20658.119124525398","10197","0","20658.119124525398","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-08-17","137","13788.079416350265"
"2026-08-24","AS09746","Accelworks Pvt Ltd","0","0","0","0","12329.903954100053","0","11578.048022949974","15600","0.0","11578.048022949974","19394.85593115008","10132","0","19394.85593115008","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-08-24","138","13883.903954100053"
"2026-08-31","AS09746","Accelworks Pvt Ltd","0","0","0","0","13680.438247379261","0","11578.048022949974","15600","0.0","11578.048022949974","19352.15737106889","10117","0","19352.15737106889","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-08-31","139","13979.438247379261"
"2026-09-07","AS09746","Accelworks Pvt Ltd","0","0","0","0","13201.747416247774","0","11578.048022949974","15600","0.0","11578.048022949974","21724.12112437166","10455","0","21724.12112437166","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-09-07","140","14074.747416247774"
"2026-09-14","AS09746","Accelworks Pvt Ltd","0","0","0","0","10223.89986358632","0","11578.048022949974","15600","0.0","11578.048022949974","18926.84979537948","10594","0","18926.84979537948","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-09-14","141","14169.89986358632"
"2026-09-21","AS09746","Accelworks Pvt Ltd","0","0","0","0","17822.966277628446","0","11578.048022949974","15600","0.0","11578.048022949974","22319.949416442665","10854","0","22319.949416442665","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-09-21","142","14264.966277628444"
"2026-09-28","AS09746","Accelworks Pvt Ltd","0","0","0","0","11539.018601166876","0","11578.048022949974","15600","0.0","11578.048022949974","19869.027901750313","10828","0","19869.027901750313","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-09-28","143","14360.018601166876"
"2026-10-05","AS09746","Accelworks Pvt Ltd","0","0","0","0","14156.128982465623","0","11578.048022949974","15600","0.0","11578.048022949974","19222.693473698433","11122","0","19222.693473698433","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-10-05","144","14455.128982465623"
"2026-10-12","AS09746","Accelworks Pvt Ltd","0","0","0","0","16660.368723175816","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11470","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-10-12","145","14550.368723175816"
"2026-10-19","AS09746","Accelworks Pvt Ltd","0","0","0","0","18204.807238597066","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11176","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-10-19","146","14645.807238597064"
"2026-10-26","AS09746","Accelworks Pvt Ltd","0","0","0","0","17185.511045446103","0","11578.048022949974","15600","0.0","11578.048022949974","22043.26656816915","10968","0","22043.26656816915","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-10-26","147","14741.511045446101"
"2026-11-02","AS09746","Accelworks Pvt Ltd","0","0","0","0","16848.542791893247","0","11578.048022949974","15600","0.0","11578.048022949974","22008.81418783987","10987","0","22008.81418783987","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-11-02","148","14837.542791893247"
"2026-11-09","AS09746","Accelworks Pvt Ltd","0","0","0","0","18380.960344011037","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11103","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-11-09","149","14933.960344011035"
"2026-11-16","AS09746","Accelworks Pvt Ltd","0","0","0","0","15081.815941956556","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","10800","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-11-16","150","15030.815941956556"
"2026-11-23","AS09746","Accelworks Pvt Ltd","0","0","0","0","15049.155438192343","0","11578.048022949974","15600","0.0","11578.048022949974","19870.733157288516","10644","0","19870.733157288516","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-11-23","151","15128.155438192343"
"2026-11-30","AS09746","Accelworks Pvt Ltd","0","0","0","0","11762.017628854208","0","11578.048022949974","15600","0.0","11578.048022949974","20905.526443281313","10938","0","20905.526443281313","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-11-30","152","15226.017628854208"
"2026-12-07","AS09746","Accelworks Pvt Ltd","0","0","0","0","16377.43368801623","0","11578.048022949974","15600","0.0","11578.048022949974","22265.150532024345","11146","0","22265.150532024345","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-12-07","153","15324.43368801623"
"2026-12-14","AS09746","Accelworks Pvt Ltd","0","0","0","0","13484.42671310255","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11241","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-12-14","154","15423.42671310255"
"2026-12-21","AS09746","Accelworks Pvt Ltd","0","0","0","0","14367.011388074921","0","11578.048022949974","15600","0.0","11578.048022949974","19761.017082112383","10942","0","19761.017082112383","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-12-21","155","15523.011388074921"
"2026-12-28","AS09746","Accelworks Pvt Ltd","0","0","0","0","13117.193769307474","0","11578.048022949974","15600","0.0","11578.048022949974","21534.290653961212","11245","0","21534.290653961212","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2026-12-28","156","15623.193769307474"
"2027-01-04","AS09746","Accelworks Pvt Ltd","0","0","0","0","15160.971197271156","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11401","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-01-04","157","15723.971197271156"
"2027-01-11","AS09746","Accelworks Pvt Ltd","0","0","0","0","18498.332335315637","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11401","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-01-11","158","15825.332335315636"
"2027-01-18","AS09746","Accelworks Pvt Ltd","0","0","0","0","17415.257334983213","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11401","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-01-18","159","15927.257334983213"
"2027-01-25","AS09746","Accelworks Pvt Ltd","0","0","0","0","12666.71812544401","0","11578.048022949974","15600","0.0","11578.048022949974","19817.577188166015","11401","0","19817.577188166015","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-01-25","160","16029.71812544401"
"2027-02-01","AS09746","Accelworks Pvt Ltd","0","0","0","0","14009.678822831891","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-02-01","161","16132.678822831891"
"2027-02-08","AS09746","Accelworks Pvt Ltd","0","0","0","0","15541.096253512034","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11576","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-02-08","162","16236.096253512034"
"2027-02-15","AS09746","Accelworks Pvt Ltd","0","0","0","0","22012.920583649735","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11576","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-02-15","163","16339.920583649735"
"2027-02-22","AS09746","Accelworks Pvt Ltd","0","0","0","0","15300.096045899947","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11576","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-02-22","164","16444.096045899947"
"2027-03-01","AS09746","Accelworks Pvt Ltd","0","0","0","0","16779.56175262074","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11576","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-03-01","165","16548.56175262074"
"2027-03-08","AS09746","Accelworks Pvt Ltd","0","0","0","0","15416.252583752226","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11481","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-03-08","166","16653.252583752226"
"2027-03-15","AS09746","Accelworks Pvt Ltd","0","0","0","0","15828.10013641368","0","11578.048022949974","15600","0.0","11578.048022949974","21918.15020462052","11481","0","21918.15020462052","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-03-15","167","16758.10013641368"
"2027-03-22","AS09746","Accelworks Pvt Ltd","0","0","0","0","17128.033722371558","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11605","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-03-22","168","16863.033722371558"
"2027-03-29","AS09746","Accelworks Pvt Ltd","0","0","0","0","17548.981398833126","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11605","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-03-29","169","16967.981398833126"
"2027-04-05","AS09746","Accelworks Pvt Ltd","0","0","0","0","19360.871017534377","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11550","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-04-05","170","17072.871017534377"
"2027-04-12","AS09746","Accelworks Pvt Ltd","0","0","0","0","15068.631276824184","0","11578.048022949974","15600","0.0","11578.048022949974","22265.446915236276","11550","0","22265.446915236276","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-04-12","171","17177.631276824184"
"2027-04-19","AS09746","Accelworks Pvt Ltd","0","0","0","0","16912.192761402934","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11599","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-04-19","172","17282.192761402934"
"2027-04-26","AS09746","Accelworks Pvt Ltd","0","0","0","0","18499.488954553897","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11599","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-04-26","173","17386.488954553897"
"2027-05-03","AS09746","Accelworks Pvt Ltd","0","0","0","0","15892.457208106753","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11599","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-05-03","174","17490.457208106753"
"2027-05-10","AS09746","Accelworks Pvt Ltd","0","0","0","0","17325.039655988963","0","11578.048022949974","15600","0.0","11578.048022949974","22744.559483983445","11599","0","22744.559483983445","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-05-10","175","17594.039655988963"
"2027-05-17","AS09746","Accelworks Pvt Ltd","0","0","0","0","15720.184058043444","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11653","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-05-17","176","17697.184058043444"
"2027-05-24","AS09746","Accelworks Pvt Ltd","0","0","0","0","17290.84456180766","0","11578.048022949974","15600","0.0","11578.048022949974","22846.266842711488","11653","0","22846.266842711488","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-05-24","177","17799.84456180766"
"2027-05-31","AS09746","Accelworks Pvt Ltd","0","0","0","0","16909.982371145794","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-05-31","178","17901.982371145794"
"2027-06-07","AS09746","Accelworks Pvt Ltd","0","0","0","0","21928.56631198377","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-06-07","179","18003.56631198377"
"2027-06-14","AS09746","Accelworks Pvt Ltd","0","0","0","0","13730.573286897452","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-06-14","180","18104.573286897452"
"2027-06-21","AS09746","Accelworks Pvt Ltd","0","0","0","0","19375.98861192508","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-06-21","181","18204.98861192508"
"2027-06-28","AS09746","Accelworks Pvt Ltd","0","0","0","0","23259.806230692524","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-06-28","182","18304.806230692524"
"2027-07-05","AS09746","Accelworks Pvt Ltd","0","0","0","0","21195.028802728844","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-07-05","183","18404.028802728844"
"2027-07-12","AS09746","Accelworks Pvt Ltd","0","0","0","0","23022.667664684363","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-07-12","184","18502.667664684363"
"2027-07-19","AS09746","Accelworks Pvt Ltd","0","0","0","0","19091.742665016787","0","11578.048022949974","15600","0.0","11578.048022949974","23400.0","11700","0","23400.0","VeryHigh, fix with: 0.5","","","Combined01","100","8","1.5309589969421695","15","97","2027-07-19","185","18600.742665016787"
