"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2025-05-26","CM42049","Accelworks Pvt Ltd","5683.434375456162","41","4","5","5183.434375456162","0","10300.732686488825","11500","978.0","5595.298311032663","8525.151563184243","13261","0","8525.151563184243","High, fix with: 0.75","","","Combined01","70","232","1.0235231793556427","198","442","2025-05-26","74","5683.434375456162"
"2025-06-02","CM42049","Accelworks Pvt Ltd","5767.278558455963","38","2","1","6556.278558455963","0","5595.298311032663","11500","13081.61952665128","12909.63927922798","8650.917837683945","13451","0","8650.917837683945","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-06-02","75","5767.278558455963"
"2025-06-09","CM42049","Accelworks Pvt Ltd","5851.629058259353","13","5","4","5750.629058259353","0","12909.63927922798","11500","9488.0","16546.010220968627","8777.443587389029","11367","0","8777.443587389029","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-06-09","76","5851.629058259353"
"2025-06-16","CM42049","Accelworks Pvt Ltd","5936.276612264688","40","4","5","7045.276612264688","0","16546.010220968627","11500","2290.0","12899.733608703938","8904.414918397033","11525","0","8904.414918397033","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-06-16","77","5936.276612264688"
"2025-06-23","CM42049","Accelworks Pvt Ltd","6021.007626151149","19","1","3","5853.007626151149","0","12899.733608703938","11500","9321.0","16199.725982552787","9031.511439226724","11682","0","9031.511439226724","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-06-23","78","6021.007626151149"
"2025-06-30","CM42049","Accelworks Pvt Ltd","6105.60728856492","1","5","2","6786.60728856492","0","16199.725982552787","11500","7869.0","17963.118693987868","9158.41093284738","14205","0","9158.41093284738","VeryLow, fix with: 1.5","","","Combined01","70","232","1.0235231793556427","198","442","2025-06-30","79","6105.60728856492"
"2025-07-07","CM42049","Accelworks Pvt Ltd","6189.8627035524305","20","1","2","5772.8627035524305","0","17963.118693987868","11500","7171.0","18944.25599043544","9284.794055328646","11992","0","9284.794055328646","VeryLow, fix with: 1.5","","","Combined01","70","232","1.0235231793556427","198","442","2025-07-07","80","6189.8627035524305"
"2025-07-14","CM42049","Accelworks Pvt Ltd","6273.565995062762","26","4","1","6699.565995062762","0","18944.25599043544","11500","350.4419947528477","13021.131990125523","9410.348992594143","9715","0","9410.348992594143","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-07-14","81","6273.565995062762"
"2025-07-21","CM42049","Accelworks Pvt Ltd","6356.517338248571","19","5","5","5196.517338248571","0","13021.131990125523","11500","9916.0","16580.614651876953","9534.776007372857","9835","0","9534.776007372857","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-07-21","82","6356.517338248571"
"2025-07-28","CM42049","Accelworks Pvt Ltd","6438.527873362323","34","4","3","7547.527873362323","0","16580.614651876953","11500","7333.0","17475.08677851463","9657.791810043484","4976","0","9657.791810043484","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-07-28","83","6438.527873362323"
"2025-08-04","CM42049","Accelworks Pvt Ltd","6519.422459756688","49","2","5","6703.422459756688","0","17475.08677851463","11500","8533.0","19488.66431875794","9779.133689635033","12587","0","9779.133689635033","VeryLow, fix with: 1.5","","","Combined01","70","232","1.0235231793556427","198","442","2025-08-04","84","6519.422459756688"
"2025-08-11","CM42049","Accelworks Pvt Ltd","6599.042229829566","47","1","4","7564.042229829566","0","19488.66431875794","11500","483.46237073075827","13373.08445965913","9898.563344744349","7637","0","9898.563344744349","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-08-11","85","6599.042229829566"
"2025-08-18","CM42049","Accelworks Pvt Ltd","6677.246905671458","34","4","2","6002.246905671458","0","13373.08445965913","11500","3663.0","10358.837553987672","10015.870358507187","10294","0","10015.870358507187","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-08-18","86","6677.246905671458"
"2025-08-25","CM42049","Accelworks Pvt Ltd","6753.916844633268","4","2","5","6450.916844633268","0","10358.837553987672","11500","5600.0","9204.920709354405","10130.8752669499","13003","0","10130.8752669499","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-08-25","87","6753.916844633268"
"2025-09-01","CM42049","Accelworks Pvt Ltd","6828.954783985539","34","1","3","5602.954783985539","0","9204.920709354405","11500","2717.511466623904","5093.47739199277","10243.432175978309","13136","0","10243.432175978309","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2025-09-01","88","6828.954783985539"
"2025-09-08","CM42049","Accelworks Pvt Ltd","6902.287259228063","11","1","1","6468.287259228063","0","5093.47739199277","11500","15308.953496849324","13500.143629614031","10353.430888842095","13265","0","10353.430888842095","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-09-08","89","6902.287259228063"
"2025-09-15","CM42049","Accelworks Pvt Ltd","6973.865675367723","28","4","3","7753.865675367723","0","13500.143629614031","11500","1392.0","7918.277954246308","10460.798513051584","13391","0","10460.798513051584","High, fix with: 0.75","","","Combined01","70","232","1.0235231793556427","198","442","2025-09-15","90","6973.865675367723"
"2025-09-22","CM42049","Accelworks Pvt Ltd","7043.66701554292","45","5","1","5914.66701554292","0","7918.277954246308","11500","12527.222569068073","13401.833507771462","10565.50052331438","13514","0","10565.50052331438","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-09-22","91","7043.66701554292"
"2025-09-29","CM42049","Accelworks Pvt Ltd","7111.694176661242","47","5","3","6322.694176661242","0","13401.833507771462","11500","9700.0","15990.13933111022","10667.541264991862","13634","0","10667.541264991862","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-09-29","92","7111.694176661242"
"2025-10-06","CM42049","Accelworks Pvt Ltd","7177.97592715603","46","5","3","8253.975927156029","0","15990.13933111022","11500","9633.0","18445.163403954193","10766.963890734045","11000","0","10766.963890734045","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-10-06","93","7177.97592715603"
"2025-10-13","CM42049","Accelworks Pvt Ltd","7242.5664874778395","36","2","4","8243.56648747784","0","18445.163403954193","11500","3850.0","15052.596916476354","10863.84973121676","11092","0","10863.84973121676","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-10-13","94","7242.5664874778395"
"2025-10-20","CM42049","Accelworks Pvt Ltd","7305.5447394381745","11","4","3","6537.5447394381745","0","15052.596916476354","11500","11429.0","19176.05217703818","10958.317109157262","8386","0","10958.317109157262","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-10-20","95","7305.5447394381745"
"2025-10-27","CM42049","Accelworks Pvt Ltd","7367.013075935054","48","1","2","7435.013075935054","0","19176.05217703818","11500","9675.0","21484.039101103124","11050.519613902581","11269","0","11050.519613902581","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-10-27","96","7367.013075935054"
"2025-11-03","CM42049","Accelworks Pvt Ltd","7427.0959078339865","39","5","1","7854.0959078339865","0","21484.039101103124","11500","2721.0","16777.943193269137","11140.64386175098","5678","0","11140.64386175098","Low, fix with: 1.25","","","Combined01","70","232","1.0235231793556427","198","442","2025-11-03","97","7427.0959078339865"
"2025-11-10","CM42049","Accelworks Pvt Ltd","7485.937849777402","24","1","3","8207.937849777401","0","16777.943193269137","11500","28.0","9320.005343491735","11228.906774666104","11441","0","11228.906774666104","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-11-10","98","7485.937849777402"
"2025-11-17","CM42049","Accelworks Pvt Ltd","7543.701611377526","19","3","5","7181.701611377526","0","9320.005343491735","11500","8709.547073574557","10485.850805688764","11315.55241706629","11525","0","11315.55241706629","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-11-17","99","7543.701611377526"
"2025-11-24","CM42049","Accelworks Pvt Ltd","7600.565624543838","46","2","2","8258.565624543837","0","10485.850805688764","11500","6010.997631126991","8896.282812271918","11400.848436815757","11609","0","11400.848436815757","High, fix with: 0.75","","","Combined01","70","232","1.0235231793556427","198","442","2025-11-24","100","7600.565624543838"
"2025-12-01","CM42049","Accelworks Pvt Ltd","7656.721441544037","32","4","5","7903.721441544037","0","8896.282812271918","11500","11276.799350044137","12516.36072077202","11485.082162316055","8769","0","11485.082162316055","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-12-01","101","7656.721441544037"
"2025-12-08","CM42049","Accelworks Pvt Ltd","7712.370941740647","19","1","1","8747.370941740646","0","12516.36072077202","11500","1063.0","5866.989779031373","11568.556412610971","11776","0","11568.556412610971","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2025-12-08","102","7712.370941740647"
"2025-12-15","CM42049","Accelworks Pvt Ltd","7767.723387735313","5","3","4","8138.723387735313","0","5866.989779031373","11500","13600.595302571597","11699.861693867657","11651.585081602969","11859","0","11651.585081602969","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-12-15","103","7767.723387735313"
"2025-12-22","CM42049","Accelworks Pvt Ltd","7822.992373848851","15","2","2","6341.992373848851","0","11699.861693867657","11500","8698.626866905619","12575.496186924425","11734.488560773276","8958","0","11734.488560773276","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-12-22","104","7822.992373848851"
"2025-12-29","CM42049","Accelworks Pvt Ltd","7878.39271143508","15","2","4","6747.39271143508","0","12575.496186924425","11500","5857.0","10554.103475489344","11817.58906715262","12029","0","11817.58906715262","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2025-12-29","105","7878.39271143508"
"2026-01-05","CM42049","Accelworks Pvt Ltd","7934.13729644757","0","0","0","8069.13729644757","0","10554.103475489344","11500","6106.102469182011","8726.068648223783","11901.205944671356","12116","0","11901.205944671356","High, fix with: 0.75","","","Combined01","70","232","1.0235231793556427","198","442","2026-01-05","106","7934.13729644757"
"2026-01-12","CM42049","Accelworks Pvt Ltd","7990.434004937238","0","0","0","7067.434004937238","0","8726.068648223783","11500","11849.582359182074","12585.21700246862","11985.651007405857","6102","0","11985.651007405857","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2026-01-12","107","7990.434004937238"
"2026-01-19","CM42049","Accelworks Pvt Ltd","8047.482661751429","0","0","0","6452.482661751429","0","12585.21700246862","11500","7000.0","11537.73434071719","12071.223992627143","6110","0","12071.223992627143","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2026-01-19","108","8047.482661751429"
"2026-01-26","CM42049","Accelworks Pvt Ltd","8105.472126637677","0","0","0","8434.472126637676","0","11537.73434071719","11500","4894.473849239326","8326.73606331884","12158.208189956516","5990","0","12158.208189956516","High, fix with: 0.75","","","Combined01","70","232","1.0235231793556427","198","442","2026-01-26","109","8105.472126637677"
"2026-02-02","CM42049","Accelworks Pvt Ltd","8164.577540243312","0","0","0","8574.577540243312","0","8326.73606331884","11500","9789.130247046129","9951.288770121655","12246.866310364967","6065","0","12246.866310364967","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2026-02-02","110","8164.577540243312"
"2026-02-09","CM42049","Accelworks Pvt Ltd","8224.957770170435","0","0","0","9240.957770170435","0","9951.288770121655","11500","10821.147885133998","12547.478885085218","12337.436655255653","6104","0","12337.436655255653","OK, fix with: 1.0","","","Combined01","70","232","1.0235231793556427","198","442","2026-02-09","111","8224.957770170435"
"2026-02-16","CM42049","Accelworks Pvt Ltd","8286.753094328542","0","0","0","6689.753094328542","0","12547.478885085218","11500","2665.0","6925.725790756676","12430.129641492813","5965","0","12430.129641492813","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-02-16","112","8286.753094328542"
"2026-03-02","CM42049","Accelworks Pvt Ltd","0","0","0","0","7516.083155366732","0","6925.725790756676","11500","0.0","6925.725790756676","12079.6247330501","6185","0","12079.6247330501","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-03-02","113","8350.083155366732"
"2026-03-09","CM42049","Accelworks Pvt Ltd","0","0","0","0","8040.045216014461","0","6925.725790756676","11500","0.0","6925.725790756676","10641.067824021691","6113","0","10641.067824021691","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-03-09","114","8415.045216014461"
"2026-03-16","CM42049","Accelworks Pvt Ltd","0","0","0","0","7022.712740771938","0","6925.725790756676","11500","0.0","6925.725790756676","13048.069111157907","6127","0","13048.069111157907","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-03-16","115","8481.712740771938"
"2026-03-23","CM42049","Accelworks Pvt Ltd","0","0","0","0","9922.134324632278","0","6925.725790756676","11500","0.0","6925.725790756676","12717.201486948416","5970","0","12717.201486948416","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-03-23","116","8550.134324632278"
"2026-03-30","CM42049","Accelworks Pvt Ltd","0","0","0","0","6914.33298445708","0","6925.725790756676","11500","0.0","6925.725790756676","10669.99947668562","6191","0","10669.99947668562","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-03-30","117","8620.33298445708"
"2026-04-06","CM42049","Accelworks Pvt Ltd","0","0","0","0","9789.305823338758","0","6925.725790756676","11500","0.0","6925.725790756676","15066.458735008138","6473","0","15066.458735008138","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-04-06","118","8692.305823338758"
"2026-04-13","CM42049","Accelworks Pvt Ltd","0","0","0","0","6548.024072843969","0","6925.725790756676","11500","0.0","6925.725790756676","11223.036109265955","6211","0","11223.036109265955","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-04-13","119","8766.02407284397"
"2026-04-20","CM42049","Accelworks Pvt Ltd","0","0","0","0","5821.4335125221605","0","6925.725790756676","11500","0.0","6925.725790756676","10803.65026878324","6325","0","10803.65026878324","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-04-20","120","8841.43351252216"
"2026-04-27","CM42049","Accelworks Pvt Ltd","0","0","0","0","7793.455260561826","0","6925.725790756676","11500","0.0","6925.725790756676","11162.18289084274","6458","0","11162.18289084274","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-04-27","121","8918.455260561826"
"2026-05-04","CM42049","Accelworks Pvt Ltd","0","0","0","0","11112.986924064946","0","6925.725790756676","11500","0.0","6925.725790756676","15376.480386097419","6837","0","15376.480386097419","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-05-04","122","8996.986924064946"
"2026-05-11","CM42049","Accelworks Pvt Ltd","0","0","0","0","8049.904092166014","0","6925.725790756676","11500","0.0","6925.725790756676","14057.856138249022","6546","0","14057.856138249022","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-05-11","123","9076.904092166014"
"2026-05-18","CM42049","Accelworks Pvt Ltd","0","0","0","0","8538.062150222597","0","6925.725790756676","11500","0.0","6925.725790756676","11917.593225333894","6444","0","11917.593225333894","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-05-18","124","9158.062150222597"
"2026-05-25","CM42049","Accelworks Pvt Ltd","0","0","0","0","7562.298388622474","0","6925.725790756676","11500","0.0","6925.725790756676","12589.94758293371","6592","0","12589.94758293371","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-05-25","125","9240.298388622474"
"2026-06-01","CM42049","Accelworks Pvt Ltd","0","0","0","0","7161.434375456163","0","6925.725790756676","11500","0.0","6925.725790756676","12398.151563184245","6812","0","12398.151563184245","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-06-01","126","9323.434375456163"
"2026-06-08","CM42049","Accelworks Pvt Ltd","0","0","0","0","10133.278558455962","0","6925.725790756676","11500","0.0","6925.725790756676","15718.917837683945","7151","0","15718.917837683945","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-06-08","127","9407.278558455962"
"2026-06-15","CM42049","Accelworks Pvt Ltd","0","0","0","0","9131.629058259354","0","6925.725790756676","11500","0.0","6925.725790756676","11882.44358738903","7053","0","11882.44358738903","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-06-15","128","9491.629058259354"
"2026-06-22","CM42049","Accelworks Pvt Ltd","0","0","0","0","9659.276612264688","0","6925.725790756676","11500","0.0","6925.725790756676","12826.914918397033","7303","0","12826.914918397033","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-06-22","129","9576.276612264688"
"2026-06-29","CM42049","Accelworks Pvt Ltd","0","0","0","0","10757.00762615115","0","6925.725790756676","11500","0.0","6925.725790756676","13693.511439226724","7356","0","13693.511439226724","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-06-29","130","9661.00762615115"
"2026-07-06","CM42049","Accelworks Pvt Ltd","0","0","0","0","9417.60728856492","0","6925.725790756676","11500","0.0","6925.725790756676","15227.410932847379","7625","0","15227.410932847379","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-07-06","131","9745.60728856492"
"2026-07-13","CM42049","Accelworks Pvt Ltd","0","0","0","0","11357.86270355243","0","6925.725790756676","11500","0.0","6925.725790756676","16472.794055328646","7794","0","16472.794055328646","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-07-13","132","9829.86270355243"
"2026-07-20","CM42049","Accelworks Pvt Ltd","0","0","0","0","9495.565995062761","0","6925.725790756676","11500","0.0","6925.725790756676","14547.848992594143","7807","0","14547.848992594143","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-07-20","133","9913.565995062761"
"2026-07-27","CM42049","Accelworks Pvt Ltd","0","0","0","0","8996.517338248572","0","6925.725790756676","11500","0.0","6925.725790756676","14882.276007372857","7934","0","14882.276007372857","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-07-27","134","9996.517338248572"
"2026-08-03","CM42049","Accelworks Pvt Ltd","0","0","0","0","9087.527873362322","0","6925.725790756676","11500","0.0","6925.725790756676","13457.291810043484","8012","0","13457.291810043484","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-08-03","135","10078.527873362322"
"2026-08-10","CM42049","Accelworks Pvt Ltd","0","0","0","0","10262.422459756688","0","6925.725790756676","11500","0.0","6925.725790756676","16920.633689635033","8172","0","16920.633689635033","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-08-10","136","10159.422459756688"
"2026-08-17","CM42049","Accelworks Pvt Ltd","0","0","0","0","10712.042229829565","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","7865","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-08-17","137","10239.042229829565"
"2026-08-24","CM42049","Accelworks Pvt Ltd","0","0","0","0","12947.246905671458","0","6925.725790756676","11500","0.0","6925.725790756676","16630.870358507185","7789","0","16630.870358507185","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-08-24","138","10317.246905671458"
"2026-08-31","CM42049","Accelworks Pvt Ltd","0","0","0","0","10126.916844633268","0","6925.725790756676","11500","0.0","6925.725790756676","16076.8752669499","7841","0","16076.8752669499","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-08-31","139","10393.916844633268"
"2026-09-07","CM42049","Accelworks Pvt Ltd","0","0","0","0","11791.954783985539","0","6925.725790756676","11500","0.0","6925.725790756676","15811.432175978309","7690","0","15811.432175978309","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-09-07","140","10468.954783985539"
"2026-09-14","CM42049","Accelworks Pvt Ltd","0","0","0","0","11967.287259228062","0","6925.725790756676","11500","0.0","6925.725790756676","15388.930888842093","7692","0","15388.930888842093","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-09-14","141","10542.287259228062"
"2026-09-21","CM42049","Accelworks Pvt Ltd","0","0","0","0","7668.865675367722","0","6925.725790756676","11500","0.0","6925.725790756676","13231.298513051584","7848","0","13231.298513051584","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-09-21","142","10613.865675367722"
"2026-09-28","CM42049","Accelworks Pvt Ltd","0","0","0","0","12184.66701554292","0","6925.725790756676","11500","0.0","6925.725790756676","16337.50052331438","8183","0","16337.50052331438","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-09-28","143","10683.66701554292"
"2026-10-05","CM42049","Accelworks Pvt Ltd","0","0","0","0","11702.694176661242","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","7965","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-10-05","144","10751.694176661242"
"2026-10-12","CM42049","Accelworks Pvt Ltd","0","0","0","0","8110.975927156031","0","6925.725790756676","11500","0.0","6925.725790756676","14270.963890734045","7650","0","14270.963890734045","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-10-12","145","10817.97592715603"
"2026-10-19","CM42049","Accelworks Pvt Ltd","0","0","0","0","10158.56648747784","0","6925.725790756676","11500","0.0","6925.725790756676","15839.34973121676","7898","0","15839.34973121676","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-10-19","146","10882.56648747784"
"2026-10-26","CM42049","Accelworks Pvt Ltd","0","0","0","0","14958.544739438174","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8016","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-10-26","147","10945.544739438174"
"2026-11-02","CM42049","Accelworks Pvt Ltd","0","0","0","0","12519.013075935054","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8016","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-11-02","148","11007.013075935054"
"2026-11-09","CM42049","Accelworks Pvt Ltd","0","0","0","0","10755.095907833986","0","6925.725790756676","11500","0.0","6925.725790756676","13723.643861750978","7818","0","13723.643861750978","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-11-09","149","11067.095907833986"
"2026-11-16","CM42049","Accelworks Pvt Ltd","0","0","0","0","8368.937849777403","0","6925.725790756676","11500","0.0","6925.725790756676","13475.906774666106","7932","0","13475.906774666106","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-11-16","150","11125.937849777403"
"2026-11-23","CM42049","Accelworks Pvt Ltd","0","0","0","0","13274.701611377526","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","7962","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-11-23","151","11183.701611377526"
"2026-11-30","CM42049","Accelworks Pvt Ltd","0","0","0","0","9407.565624543837","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","7791","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-11-30","152","11240.565624543837"
"2026-12-07","CM42049","Accelworks Pvt Ltd","0","0","0","0","12923.721441544038","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","7791","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-12-07","153","11296.721441544038"
"2026-12-14","CM42049","Accelworks Pvt Ltd","0","0","0","0","9228.370941740646","0","6925.725790756676","11500","0.0","6925.725790756676","14876.05641261097","7557","0","14876.05641261097","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-12-14","154","11352.370941740646"
"2026-12-21","CM42049","Accelworks Pvt Ltd","0","0","0","0","10932.723387735312","0","6925.725790756676","11500","0.0","6925.725790756676","15088.085081602967","7592","0","15088.085081602967","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-12-21","155","11407.723387735312"
"2026-12-28","CM42049","Accelworks Pvt Ltd","0","0","0","0","7832.992373848851","0","6925.725790756676","11500","0.0","6925.725790756676","13831.488560773276","7616","0","13831.488560773276","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2026-12-28","156","11462.99237384885"
"2027-01-04","CM42049","Accelworks Pvt Ltd","0","0","0","0","8116.392711435081","0","6925.725790756676","11500","0.0","6925.725790756676","15198.589067152621","7901","0","15198.589067152621","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-01-04","157","11518.39271143508"
"2027-01-11","CM42049","Accelworks Pvt Ltd","0","0","0","0","12601.13729644757","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8072","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-01-11","158","11574.13729644757"
"2027-01-18","CM42049","Accelworks Pvt Ltd","0","0","0","0","8877.434004937239","0","6925.725790756676","11500","0.0","6925.725790756676","14450.151007405857","8072","0","14450.151007405857","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-01-18","159","11630.434004937239"
"2027-01-25","CM42049","Accelworks Pvt Ltd","0","0","0","0","8795.482661751428","0","6925.725790756676","11500","0.0","6925.725790756676","15287.223992627143","8295","0","15287.223992627143","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-01-25","160","11687.482661751428"
"2027-02-01","CM42049","Accelworks Pvt Ltd","0","0","0","0","9020.472126637678","0","6925.725790756676","11500","0.0","6925.725790756676","15380.208189956516","8459","0","15380.208189956516","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-02-01","161","11745.472126637678"
"2027-02-08","CM42049","Accelworks Pvt Ltd","0","0","0","0","10646.577540243312","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8615","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-02-08","162","11804.577540243312"
"2027-02-15","CM42049","Accelworks Pvt Ltd","0","0","0","0","15081.957770170435","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8615","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-02-15","163","11864.957770170435"
"2027-02-22","CM42049","Accelworks Pvt Ltd","0","0","0","0","15965.753094328542","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8615","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-02-22","164","11926.753094328542"
"2027-03-01","CM42049","Accelworks Pvt Ltd","0","0","0","0","12350.083155366732","0","6925.725790756676","11500","0.0","6925.725790756676","17130.1247330501","8615","0","17130.1247330501","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-03-01","165","11990.083155366732"
"2027-03-08","CM42049","Accelworks Pvt Ltd","0","0","0","0","14393.045216014461","0","6925.725790756676","11500","0.0","6925.725790756676","17250.0","8625","0","17250.0","VeryHigh, fix with: 0.5","","","Combined01","70","232","1.0235231793556427","198","442","2027-03-08","166","12055.045216014461"
