"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2026-07-13","AS6647433","Business World","0","0","0","0","47.49343776360155","0","7786.754769149674","8200","0.0","7786.754769149674","72.74015664540232","0","0","72.74015664540232","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-07-13","132","58.49343776360155"
"2026-07-20","AS6647433","Business World","0","0","0","0","65.46461732446902","0","7786.754769149674","8200","0.0","7786.754769149674","84.69692598670352","0","0","84.69692598670352","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-07-20","133","56.46461732446902"
"2026-07-27","AS6647433","Business World","0","0","0","0","50.04765166875066","0","7786.754769149674","8200","0.0","7786.754769149674","70.57147750312599","0","0","70.57147750312599","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-07-27","134","56.04765166875066"
"2026-08-03","AS6647433","Business World","0","0","0","0","56.248621094631716","0","7786.754769149674","8200","0.0","7786.754769149674","72.37293164194757","0","0","72.37293164194757","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-08-03","135","57.248621094631716"
"2026-08-10","AS6647433","Business World","0","0","0","0","68.05001276353515","0","7786.754769149674","8200","0.0","7786.754769149674","94.57501914530272","0","0","94.57501914530272","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-08-10","136","60.05001276353515"
"2026-08-17","AS6647433","Business World","0","0","0","0","65.41097607674385","0","7786.754769149674","8200","0.0","7786.754769149674","90.61646411511578","0","0","90.61646411511578","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-08-17","137","64.41097607674385"
"2026-08-24","AS6647433","Business World","0","0","0","0","62.2679183691168","0","7786.754769149674","8200","0.0","7786.754769149674","85.9018775536752","0","0","85.9018775536752","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-08-24","138","70.2679183691168"
"2026-08-31","AS6647433","Business World","0","0","0","0","84.5354322333461","0","7786.754769149674","8200","0.0","7786.754769149674","105.80314835001914","0","0","105.80314835001914","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-08-31","139","77.5354322333461"
"2026-09-07","AS6647433","Business World","0","0","0","0","100.10754095227541","0","7786.754769149674","8200","0.0","7786.754769149674","127.66131142841311","0","0","127.66131142841311","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-09-07","140","86.10754095227541"
"2026-09-14","AS6647433","Business World","0","0","0","0","115.85924387807415","0","7786.754769149674","8200","0.0","7786.754769149674","146.78886581711123","0","0","146.78886581711123","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-09-14","141","95.85924387807415"
"2026-09-21","AS6647433","Business World","0","0","0","0","123.64833922316237","0","7786.754769149674","8200","0.0","7786.754769149674","161.47250883474356","0","0","161.47250883474356","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-09-21","142","106.64833922316237"
"2026-09-28","AS6647433","Business World","0","0","0","0","149.3174976824812","0","7786.754769149674","8200","0.0","7786.754769149674","210.47624652372178","0","0","210.47624652372178","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-09-28","143","118.31749768248119"
"2026-10-05","AS6647433","Business World","0","0","0","0","128.69655664903794","0","7786.754769149674","8200","0.0","7786.754769149674","188.54483497355693","0","0","188.54483497355693","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-10-05","144","130.69655664903794"
"2026-10-12","AS6647433","Business World","0","0","0","0","180.6050015678868","0","7786.754769149674","8200","0.0","7786.754769149674","242.4075023518302","0","0","242.4075023518302","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-10-12","145","143.6050015678868"
"2026-10-19","AS6647433","Business World","0","0","0","0","144.85459824482396","0","7786.754769149674","8200","0.0","7786.754769149674","193.28189736723596","0","0","193.28189736723596","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-10-19","146","156.85459824482396"
"2026-10-26","AS6647433","Business World","0","0","0","0","197.25213772480717","0","7786.754769149674","8200","0.0","7786.754769149674","301.87820658721074","0","0","301.87820658721074","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-10-26","147","170.25213772480717"
"2026-11-02","AS6647433","Business World","0","0","0","0","201.6022537135859","0","7786.754769149674","8200","0.0","7786.754769149674","329.40338057037883","0","0","329.40338057037883","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-11-02","148","183.6022537135859"
"2026-11-09","AS6647433","Business World","0","0","0","0","170.71027145820142","0","7786.754769149674","8200","0.0","7786.754769149674","244.06540718730213","0","0","244.06540718730213","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-11-09","149","196.71027145820142"
"2026-11-16","AS6647433","Business World","0","0","0","0","198.38504654325106","0","7786.754769149674","8200","0.0","7786.754769149674","353.0775698148766","0","0","353.0775698148766","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-11-16","150","209.38504654325106"
"2026-11-23","AS6647433","Business World","0","0","0","0","236.44175220688774","0","7786.754769149674","8200","0.0","7786.754769149674","368.1626283103316","0","0","368.1626283103316","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-11-23","151","221.44175220688774"
"2026-11-30","AS6647433","Business World","0","0","0","0","244.70457453119812","0","7786.754769149674","8200","0.0","7786.754769149674","368.5568617967972","0","0","368.5568617967972","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-11-30","152","232.70457453119812"
"2026-12-07","AS6647433","Business World","0","0","0","0","329.0092762050276","0","7786.754769149674","8200","0.0","7786.754769149674","424.5139143075414","0","0","424.5139143075414","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-12-07","153","243.00927620502762"
"2026-12-14","AS6647433","Business World","0","0","0","0","321.20559147380345","0","7786.754769149674","8200","0.0","7786.754769149674","448.8083872107052","0","0","448.8083872107052","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-12-14","154","252.20559147380345"
"2026-12-21","AS6647433","Business World","0","0","0","0","298.15941735260856","0","7786.754769149674","8200","0.0","7786.754769149674","436.73912602891284","0","0","436.73912602891284","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-12-21","155","260.15941735260856"
"2026-12-28","AS6647433","Business World","0","0","0","0","267.7547691496742","0","7786.754769149674","8200","0.0","7786.754769149674","416.6321537245113","0","0","416.6321537245113","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2026-12-28","156","266.7547691496742"
"2027-01-04","AS6647433","Business World","0","0","0","0","308.8954717843602","0","7786.754769149674","8200","0.0","7786.754769149674","400.3432076765403","0","0","400.3432076765403","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-01-04","157","271.8954717843602"
"2027-01-11","AS6647433","Business World","0","0","0","0","233.50656223639845","0","7786.754769149674","8200","0.0","7786.754769149674","359.2598433545977","0","0","359.2598433545977","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-01-11","158","275.50656223639845"
"2027-01-18","AS6647433","Business World","0","0","0","0","350.53538267553097","0","7786.754769149674","8200","0.0","7786.754769149674","470.30307401329645","0","0","470.30307401329645","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-01-18","159","277.53538267553097"
"2027-01-25","AS6647433","Business World","0","0","0","0","268.95234833124937","0","7786.754769149674","8200","0.0","7786.754769149674","343.42852249687405","0","0","343.42852249687405","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-01-25","160","277.95234833124937"
"2027-02-01","AS6647433","Business World","0","0","0","0","264.75137890536826","0","7786.754769149674","8200","0.0","7786.754769149674","343.1270683580524","0","0","343.1270683580524","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-02-01","161","276.75137890536826"
"2027-02-08","AS6647433","Business World","0","0","0","0","353.94998723646484","0","7786.754769149674","8200","0.0","7786.754769149674","445.42498085469725","0","0","445.42498085469725","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-02-08","162","273.94998723646484"
"2027-02-15","AS6647433","Business World","0","0","0","0","313.58902392325615","0","7786.754769149674","8200","0.0","7786.754769149674","444.8835358848842","0","0","444.8835358848842","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-02-15","163","269.58902392325615"
"2027-02-22","AS6647433","Business World","0","0","0","0","320.7320816308832","0","7786.754769149674","8200","0.0","7786.754769149674","433.09812244632485","0","0","433.09812244632485","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-02-22","164","263.7320816308832"
"2027-03-01","AS6647433","Business World","0","0","0","0","247.4645677666539","0","7786.754769149674","8200","0.0","7786.754769149674","323.19685164998083","0","0","323.19685164998083","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-03-01","165","256.4645677666539"
"2027-03-08","AS6647433","Business World","0","0","0","0","238.8924590477246","0","7786.754769149674","8200","0.0","7786.754769149674","320.8386885715869","0","0","320.8386885715869","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-03-08","166","247.8924590477246"
"2027-03-15","AS6647433","Business World","0","0","0","0","223.14075612192585","0","7786.754769149674","8200","37.10447472840042","7823.859243878074","367.71113418288877","0","0","367.71113418288877","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-03-15","167","238.14075612192585"
"2027-03-22","AS6647433","Business World","0","0","0","0","275.35166077683766","0","7823.859243878074","8200","0.0","7823.859243878074","383.02749116525644","0","0","383.02749116525644","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-03-22","168","227.35166077683763"
"2027-03-29","AS6647433","Business World","0","0","0","0","262.6825023175188","0","7823.859243878074","8200","0.0","7823.859243878074","350.5237534762783","0","0","350.5237534762783","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-03-29","169","215.68250231751884"
"2027-04-05","AS6647433","Business World","0","0","0","0","253.30344335096206","0","7823.859243878074","8200","0.0","7823.859243878074","361.95516502644307","0","0","361.95516502644307","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-04-05","170","203.30344335096206"
"2027-04-12","AS6647433","Business World","0","0","0","0","169.39499843211323","0","7823.859243878074","8200","0.0","7823.859243878074","306.59249764816985","0","0","306.59249764816985","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-04-12","171","190.39499843211323"
"2027-04-19","AS6647433","Business World","0","0","0","0","141.14540175517604","0","7823.859243878074","8200","0.0","7823.859243878074","228.21810263276404","0","0","228.21810263276404","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-04-19","172","177.14540175517604"
"2027-04-26","AS6647433","Business World","0","0","0","0","163.74786227519283","0","7823.859243878074","8200","0.0","7823.859243878074","244.12179341278926","0","0","244.12179341278926","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-04-26","173","163.74786227519283"
"2027-05-03","AS6647433","Business World","0","0","0","0","113.3977462864141","0","7823.859243878074","8200","0.0","7823.859243878074","194.09661942962117","0","0","194.09661942962117","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-05-03","174","150.3977462864141"
"2027-05-10","AS6647433","Business World","0","0","0","0","147.28972854179858","0","7823.859243878074","8200","0.0","7823.859243878074","202.93459281269787","0","0","202.93459281269787","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-05-10","175","137.28972854179858"
"2027-05-17","AS6647433","Business World","0","0","0","0","167.61495345674894","0","7823.859243878074","8200","0.0","7823.859243878074","215.4224301851234","0","0","215.4224301851234","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-05-17","176","124.61495345674894"
"2027-05-24","AS6647433","Business World","0","0","0","0","127.55824779311229","0","7823.859243878074","8200","0.0","7823.859243878074","192.83737168966843","0","0","192.83737168966843","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-05-24","177","112.55824779311229"
"2027-05-31","AS6647433","Business World","0","0","0","0","70.29542546880188","0","7823.859243878074","8200","0.0","7823.859243878074","123.44313820320282","0","0","123.44313820320282","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-05-31","178","101.29542546880188"
"2027-06-07","AS6647433","Business World","0","0","0","0","108.9907237949724","0","7823.859243878074","8200","0.0","7823.859243878074","155.9860856924586","0","0","155.9860856924586","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-06-07","179","90.9907237949724"
"2027-06-14","AS6647433","Business World","0","0","0","0","55.794408526196534","0","7823.859243878074","8200","0.0","7823.859243878074","103.1916127892948","0","0","103.1916127892948","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-06-14","180","81.79440852619653"
"2027-06-21","AS6647433","Business World","0","0","0","0","71.84058264739149","0","7823.859243878074","8200","0.0","7823.859243878074","95.76087397108722","0","0","95.76087397108722","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-06-21","181","73.84058264739149"
"2027-06-28","AS6647433","Business World","0","0","0","0","70.2452308503258","0","7823.859243878074","8200","0.0","7823.859243878074","91.86784627548869","0","0","91.86784627548869","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-06-28","182","67.2452308503258"
"2027-07-05","AS6647433","Business World","0","0","0","0","63.10452821563982","0","7823.859243878074","8200","0.0","7823.859243878074","90.15679232345973","0","0","90.15679232345973","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-07-05","183","62.10452821563982"
"2027-07-12","AS6647433","Business World","0","0","0","0","61.49343776360155","0","7823.859243878074","8200","0.0","7823.859243878074","80.24015664540232","0","0","80.24015664540232","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-07-12","184","58.49343776360155"
"2027-07-19","AS6647433","Business World","0","0","0","0","78.46461732446902","0","7823.859243878074","8200","0.0","7823.859243878074","99.69692598670352","0","0","99.69692598670352","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-07-19","185","56.46461732446902"
"2027-07-26","AS6647433","Business World","0","0","0","0","59.04765166875066","0","7823.859243878074","8200","0.0","7823.859243878074","90.07147750312599","0","0","90.07147750312599","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-07-26","186","56.04765166875066"
"2027-08-02","AS6647433","Business World","0","0","0","0","49.248621094631716","0","7823.859243878074","8200","0.0","7823.859243878074","81.37293164194757","0","0","81.37293164194757","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-08-02","187","57.248621094631716"
"2027-08-09","AS6647433","Business World","0","0","0","0","71.05001276353515","0","7823.859243878074","8200","0.0","7823.859243878074","102.07501914530272","0","0","102.07501914530272","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-08-09","188","60.05001276353515"
"2027-08-16","AS6647433","Business World","0","0","0","0","67.41097607674384","0","7823.859243878074","8200","0.0","7823.859243878074","104.11646411511575","0","0","104.11646411511575","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-08-16","189","64.41097607674384"
"2027-08-23","AS6647433","Business World","0","0","0","0","72.26791836911679","0","7823.859243878074","8200","0.0","7823.859243878074","99.40187755367518","0","0","99.40187755367518","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-08-23","190","70.26791836911679"
"2027-08-30","AS6647433","Business World","0","0","0","0","65.53543223334607","0","7823.859243878074","8200","0.0","7823.859243878074","117.80314835001911","0","0","117.80314835001911","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-08-30","191","77.53543223334607"
"2027-09-06","AS6647433","Business World","0","0","0","0","88.10754095227539","0","7823.859243878074","8200","0.0","7823.859243878074","123.16131142841309","0","0","123.16131142841309","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-09-06","192","86.10754095227539"
"2027-09-13","AS6647433","Business World","0","0","0","0","101.85924387807412","0","7823.859243878074","8200","0.0","7823.859243878074","139.28886581711117","0","0","139.28886581711117","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-09-13","193","95.85924387807412"
"2027-09-20","AS6647433","Business World","0","0","0","0","81.64833922316234","0","7823.859243878074","8200","0.0","7823.859243878074","128.4725088347435","0","0","128.4725088347435","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-09-20","194","106.64833922316234"
"2027-09-27","AS6647433","Business World","0","0","0","0","118.31749768248116","0","7823.859243878074","8200","0.0","7823.859243878074","192.47624652372173","0","0","192.47624652372173","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-09-27","195","118.31749768248116"
"2027-10-04","AS6647433","Business World","0","0","0","0","158.69655664903792","0","7823.859243878074","8200","0.0","7823.859243878074","215.54483497355687","0","0","215.54483497355687","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-10-04","196","130.69655664903792"
"2027-10-11","AS6647433","Business World","0","0","0","0","139.60500156788675","0","7823.859243878074","8200","0.0","7823.859243878074","227.40750235183012","0","0","227.40750235183012","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-10-11","197","143.60500156788675"
"2027-10-18","AS6647433","Business World","0","0","0","0","131.85459824482393","0","7823.859243878074","8200","0.0","7823.859243878074","209.7818973672359","0","0","209.7818973672359","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-10-18","198","156.85459824482393"
"2027-10-25","AS6647433","Business World","0","0","0","0","218.25213772480714","0","7823.859243878074","8200","0.0","7823.859243878074","303.3782065872107","0","0","303.3782065872107","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-10-25","199","170.25213772480714"
"2027-11-01","AS6647433","Business World","0","0","0","0","168.60225371358587","0","7823.859243878074","8200","0.0","7823.859243878074","267.9033805703788","0","0","267.9033805703788","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-11-01","200","183.60225371358587"
"2027-11-08","AS6647433","Business World","0","0","0","0","205.7102714582014","0","7823.859243878074","8200","0.0","7823.859243878074","328.06540718730207","0","0","328.06540718730207","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-11-08","201","196.7102714582014"
"2027-11-15","AS6647433","Business World","0","0","0","0","199.38504654325106","0","7823.859243878074","8200","0.0","7823.859243878074","281.0775698148766","0","0","281.0775698148766","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-11-15","202","209.38504654325106"
"2027-11-22","AS6647433","Business World","0","0","0","0","247.4417522068877","0","7823.859243878074","8200","0.0","7823.859243878074","327.66262831033157","0","0","327.66262831033157","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-11-22","203","221.4417522068877"
"2027-11-29","AS6647433","Business World","0","0","0","0","294.7045745311981","0","7823.859243878074","8200","0.0","7823.859243878074","397.05686179679714","0","0","397.05686179679714","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-11-29","204","232.7045745311981"
"2027-12-06","AS6647433","Business World","0","0","0","0","294.0092762050276","0","7823.859243878074","8200","0.0","7823.859243878074","379.51391430754137","0","0","379.51391430754137","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-12-06","205","243.0092762050276"
"2027-12-13","AS6647433","Business World","0","0","0","0","261.20559147380345","0","7823.859243878074","8200","0.0","7823.859243878074","349.8083872107052","0","0","349.8083872107052","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-12-13","206","252.20559147380345"
"2027-12-20","AS6647433","Business World","0","0","0","0","169.1594173526085","0","7823.859243878074","8200","0.0","7823.859243878074","315.2391260289128","0","0","315.2391260289128","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-12-20","207","260.1594173526085"
"2027-12-27","AS6647433","Business World","0","0","0","0","207.7547691496742","0","7823.859243878074","8200","0.0","7823.859243878074","356.6321537245113","0","0","356.6321537245113","","","","Seasonal01","n/a","n/a","0.3554811952336734","56","278","2027-12-27","208","266.7547691496742"
"2024-01-01","AS6647433","Computer Service and Rentals","101","3","1","2","101","0","0.0","9600","4893.5","4792.5","151.5","0","0","151.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-01-01","1","101"
"2024-01-08","AS6647433","Computer Service and Rentals","111","1","4","3","118","0","4792.5","9600","0.0","4681.5","166.5","0","0","166.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-01-08","2","111"
"2024-01-15","AS6647433","Computer Service and Rentals","121","47","1","3","130","0","4681.5","9600","3565.5","8126.0","181.5","0","0","181.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-01-15","3","121"
"2024-01-22","AS6647433","Computer Service and Rentals","131","50","2","5","148","0","8126.0","9600","0.0","7995.0","196.5","0","0","196.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-01-22","4","131"
"2024-01-29","AS6647433","Computer Service and Rentals","141","45","4","2","133","0","7995.0","9600","0.0","7854.0","211.5","0","0","211.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-01-29","5","141"
"2024-02-05","AS6647433","Computer Service and Rentals","151","41","1","1","142","0","7854.0","9600","0.0","7703.0","226.5","0","0","226.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-02-05","6","151"
"2024-02-12","AS6647433","Computer Service and Rentals","161","28","2","3","148","0","7703.0","9600","0.0","7542.0","241.5","0","0","241.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-02-12","7","161"
"2024-02-19","AS6647433","Computer Service and Rentals","171","32","4","2","170","0","7542.0","9600","0.0","7371.0","256.5","0","0","256.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-02-19","8","171"
"2024-02-26","AS6647433","Computer Service and Rentals","181","14","5","5","154","0","7371.0","9600","0.0","7190.0","271.5","0","0","271.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-02-26","9","181"
"2024-03-04","AS6647433","Computer Service and Rentals","191","44","2","5","205","0","7190.0","9600","2778.0","9777.0","286.5","0","0","286.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-03-04","10","191"
"2024-03-11","AS6647433","Computer Service and Rentals","201","44","3","4","195","0","9777.0","9600","0.0","9576.0","301.5","0","0","301.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-03-11","11","201"
"2024-03-18","AS6647433","Computer Service and Rentals","211","32","4","2","172","0","9576.0","9600","574.0","9939.0","316.5","0","0","316.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-03-18","12","211"
"2024-03-25","AS6647433","Computer Service and Rentals","221","5","4","4","223","0","9939.0","9600","0.0","9718.0","331.5","0","0","331.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-03-25","13","221"
"2024-04-01","AS6647433","Computer Service and Rentals","231","21","4","1","197","0","9718.0","9600","0.0","9487.0","346.5","0","0","346.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-04-01","14","231"
"2024-04-08","AS6647433","Computer Service and Rentals","241","6","3","5","275","0","9487.0","9600","0.0","9246.0","361.5","0","0","361.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-04-08","15","241"
"2024-04-15","AS6647433","Computer Service and Rentals","251","35","4","3","290","0","9246.0","9600","0.0","8995.0","376.5","0","0","376.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-04-15","16","251"
"2024-04-22","AS6647433","Computer Service and Rentals","261","38","2","1","268","0","8995.0","9600","754.0","9488.0","391.5","0","0","391.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-04-22","17","261"
"2024-04-29","AS6647433","Computer Service and Rentals","271","49","5","3","323","0","9488.0","9600","0.0","9217.0","406.5","0","0","406.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-04-29","18","271"
"2024-05-06","AS6647433","Computer Service and Rentals","281","37","5","2","252","0","9217.0","9600","0.0","8936.0","421.5","0","0","421.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-05-06","19","281"
"2024-05-13","AS6647433","Computer Service and Rentals","291","26","5","5","335","0","8936.0","9600","433.0","9078.0","436.5","0","0","436.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-05-13","20","291"
"2024-05-20","AS6647433","Computer Service and Rentals","301","30","3","5","283","0","9078.0","9600","0.0","8777.0","451.5","0","0","451.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-05-20","21","301"
"2024-05-27","AS6647433","Computer Service and Rentals","311","16","2","3","249","0","8777.0","9600","1167.0","9633.0","466.5","0","0","466.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-05-27","22","311"
"2024-06-03","AS6647433","Computer Service and Rentals","321","14","2","2","326","0","9633.0","9600","0.0","9312.0","481.5","0","0","481.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-06-03","23","321"
"2024-06-10","AS6647433","Computer Service and Rentals","331","42","5","1","328","0","9312.0","9600","0.0","8981.0","496.5","0","0","496.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-06-10","24","331"
"2024-06-17","AS6647433","Computer Service and Rentals","341","44","3","5","345","0","8981.0","9600","0.0","8640.0","511.5","0","0","511.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-06-17","25","341"
"2024-06-24","AS6647433","Computer Service and Rentals","351","29","4","2","284","0","8640.0","9600","0.0","8289.0","526.5","0","0","526.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-06-24","26","351"
"2024-07-01","AS6647433","Computer Service and Rentals","361","32","2","5","381","0","8289.0","9600","0.0","7928.0","541.5","0","0","541.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-07-01","27","361"
"2024-07-08","AS6647433","Computer Service and Rentals","371","46","5","3","324","0","7928.0","9600","0.0","7557.0","556.5","0","0","556.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-07-08","28","371"
"2024-07-15","AS6647433","Computer Service and Rentals","381","32","4","4","364","0","7557.0","9600","380.0","7556.0","571.5","0","0","571.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-07-15","29","381"
"2024-07-22","AS6647433","Computer Service and Rentals","391","35","1","4","362","0","7556.0","9600","0.0","7165.0","586.5","0","0","586.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-07-22","30","391"
"2024-07-29","AS6647433","Computer Service and Rentals","401","16","4","2","434","0","7165.0","9600","0.0","6764.0","601.5","0","0","601.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-07-29","31","401"
"2024-08-05","AS6647433","Computer Service and Rentals","411","12","1","5","459","0","6764.0","9600","2669.0","9022.0","616.5","0","0","616.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-08-05","32","411"
"2024-08-12","AS6647433","Computer Service and Rentals","421","17","1","2","413","0","9022.0","9600","0.0","8601.0","631.5","0","0","631.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-08-12","33","421"
"2024-08-19","AS6647433","Computer Service and Rentals","431","50","3","2","359","0","8601.0","9600","0.0","8170.0","646.5","0","0","646.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-08-19","34","431"
"2024-08-26","AS6647433","Computer Service and Rentals","441","41","5","4","468","0","8170.0","9600","0.0","7729.0","661.5","0","0","661.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-08-26","35","441"
"2024-09-02","AS6647433","Computer Service and Rentals","451","9","1","3","520","0","7729.0","9600","1101.0","8379.0","676.5","0","0","676.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-09-02","36","451"
"2024-09-09","AS6647433","Computer Service and Rentals","461","13","5","1","402","0","8379.0","9600","0.0","7918.0","691.5","0","0","691.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-09-09","37","461"
"2024-09-16","AS6647433","Computer Service and Rentals","471","2","4","5","462","0","7918.0","9600","0.0","7447.0","706.5","0","0","706.5","","","","Slope01","10","91","n/a","n/a","n/a","2024-09-16","38","471"
